Index,Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
,92,12,123451,"One day after attempted rescue, six stranded whales die on Australian beach",6-NonOver,"Three died of natural causes Wednesday , and the other three were shot by veterinarians due to their poor condition .",0,,3,0,Three died,0.8,0,0.894427191,0.4472135955,0.6246950476,0.7808688094,0
,92,12,123451,"One day after attempted rescue, six stranded whales die on Australian beach",6-NonOver,"Three died of natural causes Wednesday , and the other three were shot by veterinarians due to their poor condition .",0,,3,0,natural causes,0.27,0.1240347346,0,0.9922778767,0,0.9922778767,0.1240347346
,92,12,123451,"One day after attempted rescue, six stranded whales die on Australian beach",6-NonOver,"Three died of natural causes Wednesday , and the other three were shot by veterinarians due to their poor condition .",0,,3,0,three were shot,0.53,0,0.7808688094,0.6246950476,0.6963106238,0.6963106238,0.174077656
,92,95,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,9-Over,"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",1,,3,0,practice of aquatic mammal hunting is condemned,0.3,0.1924500897,0.9622504486,0.1924500897,0.2182178902,0.8728715609,0.4364357805
,92,95,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,9-Over,"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",1,,3,0,Japan,0.9,0,0,1,0,0.9863939238,0.1643989873
,92,95,84170,Japan fishermen clash with surfers over 2007 dolphin hunt,9-Over,"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",1,,3,0,whaling,0.3,0.2182178902,0.4364357805,0.8728715609,0.1924500897,0.9622504486,0.1924500897
,92,107,88610,Sperm whale stranded off coast of Florida in the US,9-Over,"We do n't want anybody to get hurt , and we do n't want to stress the whale any more than it is , '' said spokeswoman for Mote , Nadine Slimak .",1,,1,0,whale,1,0.1643989873,0,0.9863939238,0,0.9284766909,0.3713906764
,92,97,101383,Protester says Japanese whalers shot him,9-NonOver,"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",0,,3,0,warning devices,0.82,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
,92,97,101383,Protester says Japanese whalers shot him,9-NonOver,"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",0,,3,0,were thrown,0.41,0.4850712501,0.7276068751,0.4850712501,0.3713906764,0.9284766909,0
,92,97,101383,Protester says Japanese whalers shot him,9-NonOver,"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",0,,3,0,Tokyo,0.41,0,0,1,0,0.9863939238,0.1643989873
,92,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,,4,0,Rainbow Warrior II,0.63,0.3713906764,0,0.9284766909,0.2182178902,0.8728715609,0.4364357805
,92,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,,4,0,fishermen encircled,0.32,0.2182178902,0.4364357805,0.8728715609,0.2182178902,0.8728715609,0.4364357805
,92,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,,4,0,fishermen encircled the Rainbow Warrior II,0.63,0.2182178902,0.4364357805,0.8728715609,0.2294157339,0.6882472016,0.6882472016
,92,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,,4,0,fishermen,0.32,0.1643989873,0,0.9863939238,0.2182178902,0.8728715609,0.4364357805
,92,100,101383,Protester says Japanese whalers shot him,6-Over,He says one of his crew members received minor injuries after being hit by a flash grenade .,1,,3,0,minor injuries,0.58,0,0.8574929257,0.5144957554,0,1,0
,92,100,101383,Protester says Japanese whalers shot him,6-Over,He says one of his crew members received minor injuries after being hit by a flash grenade .,1,,3,0,being hit,0.58,0,0.8574929257,0.5144957554,0.1622214211,0.9733285268,0.1622214211
,92,100,101383,Protester says Japanese whalers shot him,6-Over,He says one of his crew members received minor injuries after being hit by a flash grenade .,1,,3,0,flash grenade,0.58,0,0.316227766,0.9486832981,0.1825741858,0.9128709292,0.3651483717
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,Omega spokesman Toby Gascon said of Greenpeace They have now demonstrated that their real agenda is to put Omega out of business even if it means risking the safety of Omega 's fishermen,0.17,0,1,0,0.5345224838,0.2672612419,0.8017837257
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,risking the safety of Omega 's fishermen,0.34,0,1,0,0.8017837257,0.5345224838,0.2672612419
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,Greenpeace,0.85,0,0.4472135955,0.894427191,0,1,0
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,Omega spokesman Toby Gascon said of Greenpeace,0.17,0.1961161351,0,0.9805806757,0,1,0
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,their real agenda is to put Omega out of business,0.17,0,1,0,0.8017837257,0.5345224838,0.2672612419
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,fishermen,0.17,0,0.1961161351,0.9805806757,0,1,0
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,Toby Gascon said of Greenpeace They have now demonstrated that their real agenda is to put Omega out of business,0.17,0,1,0,0.8017837257,0.2672612419,0.5345224838
,92,255,18187,Greenpeace tries to thwart Chesapeake Bay fishing fleet,8-Over,"An Omega spokesman Toby Gascon said of Greenpeace , `` They have now demonstrated that their real agenda is to put Omega out of business , even if it means risking the safety of Omega 's fishermen . ''",1,,8,0,They have now demonstrated that their real agenda,0.17,0,0.9805806757,0.1961161351,0.2357022604,0.9428090416,0.2357022604
,92,142,29729,Southern Ocean whale slaughter to resume,25-Over,"However , Australia 's environment minister , Senator Ian Campbell , said that Sea Shepherd 's threats to attack the fleet `` risk setting back the cause of whale conservation many years '' .",1,,2,0,whale,0.89,0,0,1,0,1,0
,92,142,29729,Southern Ocean whale slaughter to resume,25-Over,"However , Australia 's environment minister , Senator Ian Campbell , said that Sea Shepherd 's threats to attack the fleet `` risk setting back the cause of whale conservation many years '' .",1,,2,0,to,0.45,0,0.1643989873,0.9863939238,0,0.9863939238,0.1643989873
,92,119,43426,IWC passes pro-whaling resolution after close vote,12-NonOver,"Some observers , including scientists from New Zealand , have accused Japan and Iceland of simply using scientific whaling as a legal loophole .",0,,1,0,whaling,1,0,0.8320502943,0.5547001962,0.15430335,0.7715167498,0.6172133998
,92,141,29729,Southern Ocean whale slaughter to resume,6-Over,The activists aim to stop the Japanese whaling fleet as it tries to catch nearly 1000 whales for what is claimed to be scientific research .,1,,2,0,whaling,0.71,0,0.8,0.6,0,0.9284766909,0.3713906764
,92,141,29729,Southern Ocean whale slaughter to resume,6-Over,The activists aim to stop the Japanese whaling fleet as it tries to catch nearly 1000 whales for what is claimed to be scientific research .,1,,2,0,whales,0.71,0,0,1,0,1,0
,92,146,25940,"Japan to hunt 950 whales for ""scientific research""",18-Over,They are targeting endangered fin and humpback whales that are protected under the Convention on the Trade in Endangered Species of Flora and Fauna .,1,,1,0,whales,1,0,0,1,0,0.894427191,0.4472135955
,92,98,101383,Protester says Japanese whalers shot him,24-NonOver,Both New Zealand and Australia have led international protests against the hunting of whales .,0,,2,0,protests,0.71,0,0.9805806757,0.1961161351,0,0.9805806757,0.1961161351
,92,98,101383,Protester says Japanese whalers shot him,24-NonOver,Both New Zealand and Australia have led international protests against the hunting of whales .,0,,2,0,whales,0.71,0,0.1961161351,0.9805806757,0,0.9805806757,0.1961161351
,92,145,25940,"Japan to hunt 950 whales for ""scientific research""",31-Over,`` There 's also increasing evidence that non-lethal means can be used to take data from whales to obtain information about whaling stocks . '',1,,3,0,non-lethal means,0.41,0.9128709292,0.1825741858,0.3651483717,0.1961161351,0.7844645406,0.5883484054
,92,145,25940,"Japan to hunt 950 whales for ""scientific research""",31-Over,`` There 's also increasing evidence that non-lethal means can be used to take data from whales to obtain information about whaling stocks . '',1,,3,0,take data from whales,0.41,0.5144957554,0,0.8574929257,0,0.9899494937,0.1414213562
,92,145,25940,"Japan to hunt 950 whales for ""scientific research""",31-Over,`` There 's also increasing evidence that non-lethal means can be used to take data from whales to obtain information about whaling stocks . '',1,,3,0,whaling,0.82,0,0.316227766,0.9486832981,0.1414213562,0.9899494937,0
,92,235,12184,International Whaling Commission adjourns for private talks,5-NonOver,"Nauru , The Gambia , and Togo applied to join the commission last week , but have no voting rights until their membership payments are cleared , which could happen any time during the IWC meeting .",0,,1,0,IWC meeting,1,0,0,1,0,0.9899494937,0.1414213562
,92,118,43426,IWC passes pro-whaling resolution after close vote,10-NonOver,"The stated aims of scientific whaling are to examine the stomach contents of captured whales , in order to examine the whale ecosystem and the effect that whales may have on fish stocks .",0,,1,0,whaling,1,0.174077656,0.6963106238,0.6963106238,0,0.7808688094,0.6246950476
,92,128,101383,Protester says Japanese whalers shot him,17-Over,"If Watson 's statements are proven to be true , the actions of the Japanese saliors represents a breach of international law .",1,,1,0,Watson 's statements are proven to be true the actions of the Japanese saliors represents a breach of international law,1,0,0.8574929257,0.5144957554,0.1961161351,0.7844645406,0.5883484054
